IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP354;IP_PROP363;IP_PROP362;IP_PROP356;IP_PROP361;IP_PROP365;IP_PROP355;IP_PROP358;IP_PROP360;IP_PROP367;IP_PROP359;IP_PROP366;IP_PROP364;IP_PROP357;IC_GROUP0;IC_GROUP1;IC_GROUP2
854078;Акция на счетчики электроэнергии энергомера;361;N;28.10.2019 00:00:00;;/upload/iblock/560/560eeeb5354f4d686ebfa00524e806b3.jpg;;text;/upload/iblock/159/159e770ae87778db23cdfeff1059992a.jpg;"До 31 декабря 2017 г. действуют специальные цены на весь ассортимент счетчиков электроэнергии марки Энергомера! 

Розница по оптовой цене! 
1-фазные 1-тарифные
1-фазные 2-тарифные 
3-фазные 1-тарифные 
3-фазные многотарифные 

В акции могут принять участие все пользователи интернет-магазина www.ros-elektro.ru   
Более подробную информацию уточняйте у Вашего менеджера либо по тел. (343)278-27-37";text;aktsiya_na_schetchiki_elektroenergii_energomera;1;;[];;;;;;;;;;;;;;;;
898396;Бонусы за покупки;362;N;22.11.2019 00:00:00;;/upload/iblock/48b/at1ryr08t98k9ggaqdp5a7qye8vusfhf.jpg;;text;/upload/iblock/e9a/e9a10374273c5de391618cf083fe4452.png;;text;bonusy_i_skidki;500;;[];;;;;;;;;;;;;;;;
48398;Инструментомания. Покупай и получай инструменты в подарок;48398;N;01.10.2020 00:00:00;;/upload/iblock/c43/k0rmhj53jviyo7r7cjym7ipl32oti9kd.jpg;;html;/upload/iblock/474/474bb9e8948897990908a1f122f02e35.png;"<h2><span style=""font-size: 16pt;"">Участвуйте в акции ИНСТРУМЕНТОМАНИЯ и получайте отличные призы!</span></h2>
 С 1 октября по 31 декабря 2020 года при покупке продукции IEK® клиенты «Рос Электро» получают подарки – наборы инструментов. <br>
 <br>
 За покупку акционной продукции IEK® в течение 1 месяца на сумму от 30 000 руб.<br>
 подарок - набор инструментов: кусачки, пассатижи, отвертка-пробник и мультиметр цифровой.<br>
 <br>
 При покупке на сумму от 50 000 руб. подарок - набор инструментов: кусачки, пассатижи, мультиметр цифровой,<br>
 стальные хомуты, отвертка-пробник и измерительная рулетка.<br>
 <br>
 При покупке на сумму от 90 000 руб.подарок - набор «Пресс гидравлический ручной с клапаном».<br>
 <br>
 Количество призов ограничено. Призы могут отличаться по внешнему виду от их изображений на рекламно-информационных материалах. Один клиент за один месяц получает не более одного приза в соответствии с суммой закупа.<br>
 <br>
 <br>
 <br>
<div>
	 С 1 октября по 31 декабря 2020 года при покупке продукции IEK® клиенты «Рос Электро» получают подарки – наборы инструментов.&nbsp; <br>
 <br>
 <a href=""https://ros-elektro.ru/catalog/kabel_provod/filter/cml2_manufacturer-is-a258d631-2c0f-11e4-9f40-000c297c437c/apply/"">Кабельная продукция IEK</a>
</div>
 <a href=""https://ros-elektro.ru/catalog/elektroustanovochnye_izdeliya/filter/cml2_manufacturer-is-a258d631-2c0f-11e4-9f40-000c297c437c/apply/"">Электроустановочные изделия IEK</a><br>
 <a href=""https://ros-elektro.ru/catalog/svetilniki/filter/cml2_manufacturer-is-9e249800-3c26-11ea-88fc-000c29792b91-or-a258d631-2c0f-11e4-9f40-000c297c437c/apply/"">Светильники IEK</a><br>
 <a href=""https://ros-elektro.ru/catalog/lampy/filter/cml2_manufacturer-is-a258d631-2c0f-11e4-9f40-000c297c437c/apply/"">Лампы IEK</a><br>
 <a href=""https://ros-elektro.ru/catalog/modulnoe_oborudovanie_/filter/cml2_manufacturer-is-a258d631-2c0f-11e4-9f40-000c297c437c/apply/"">Модульное оборудование IEK</a><br>
 <a href=""https://ros-elektro.ru/catalog/silovoe_oborudovanie/filter/cml2_manufacturer-is-a258d631-2c0f-11e4-9f40-000c297c437c/apply/"">Силовое оборудование IEK</a><br>
 <a href=""https://ros-elektro.ru/catalog/instrumenty_sredstva_zashchity/filter/cml2_manufacturer-is-a258d631-2c0f-11e4-9f40-000c297c437c/apply/"">Инструменты, средства защиты IEK</a><br>
 <a href=""https://ros-elektro.ru/catalog/pribory_kontrolya_i_izmereniya_elektropitaniya/filter/cml2_manufacturer-is-a258d631-2c0f-11e4-9f40-000c297c437c/apply/"">Приборы контроля и измерения электропитания IEK</a><br>";html;aktsiya_instrumentomania;500;;"{""CLASS_ID"":""CondGroup"",""DATA"":{""All"":""AND"",""True"":""True""},""CHILDREN"":[{""CLASS_ID"":""CondIBProp:27:445"",""DATA"":{""logic"":""Equal"",""value"":""да""}}]}";;;;;;;;;;;;;;;;
48400;Приобретайте продукцию TDM ЕLECTRIC и получайте подарки!;48400;Y;01.10.2020 00:00:00;;/upload/iblock/0ad/0ad837bfaa20357bd7f1dbdb188023df.png;;html;/upload/iblock/d0e/d0ee828108c3b9813d443591dca6ce35.png;"<b>Акция для наших клиентов! Приобретайте продукцию TDM ЕLECTRIC и получайте подарки!</b><br>
 Среди призов дрель шруповерт ""Гранит"", стремянка телескопическая, дрель шруповерт и набор инструментов из 48 позиций!<br>
 Станьте обладателем главного приза- нового Apple iPhone 12 Pro 128GB Pacific Blue!<br>
 <br>
<div>
 <a href=""https://ros-elektro.ru/catalog/kabel_provod/filter/cml2_manufacturer-is-122f1bd6-0143-11e2-b9e3-001517ce1b30/apply/"">Кабельная продукция ТDM Electric</a><br>
 <a href=""https://ros-elektro.ru/catalog/svetilniki/filter/cml2_manufacturer-is-122f1bd6-0143-11e2-b9e3-001517ce1b30/apply/"">Светильники ТDM Electric</a><br>
 <a href=""https://ros-elektro.ru/catalog/lampy/filter/cml2_manufacturer-is-122f1bd6-0143-11e2-b9e3-001517ce1b30/apply/"">Лампы ТDM Electric</a><br>
 <a href=""https://ros-elektro.ru/catalog/elektroustanovochnye_izdeliya/filter/cml2_manufacturer-is-122f1bd6-0143-11e2-b9e3-001517ce1b30/apply/"">Электроустановочные изделия ТDM Electric</a><br>
 <a href=""https://ros-elektro.ru/catalog/instrumenty_sredstva_zashchity/filter/cml2_manufacturer-is-122f1bd6-0143-11e2-b9e3-001517ce1b30/apply/"">Инструменты, средства защиты ТDM Electric</a><br>
 <a href=""https://ros-elektro.ru/catalog/klimaticheskaya_i_bytovaya_tekhnika/filter/cml2_manufacturer-is-122f1bd6-0143-11e2-b9e3-001517ce1b30/apply/"">Климатическая техника ТDM Electric</a><b><span style=""color: #2f3192;""><br>
 </span></b>
</div>
 &nbsp;<br>";html;aktsiya_TDM_podarki;500;;[];;;;;;;;;;;;;;;;
50870;Акция IEK: Сезон Бонусов!;50870;N;01.02.2021 14:00:00;;/upload/iblock/c67/c673b9fc6123ed41e071e25e34f1e8df.jpg;;html;/upload/iblock/ddc/ddcb2ea3c04dfc7885f9b56c3267bdfd.jpg;"<h2><span style=""font-size: 16pt;"">Преодолевайте пороги по закупкам акционной продукции IEK и получайте бонусы!</span></h2>
<h3><span style=""font-size: 12pt; color: #2f3192;"">Условия:</span></h3>
 На период акции клиенты компании РОС-Электро при закупках продукции ТМ IEK в товарных группах<b> </b>""<b><a href=""http://ros-elektro.ru/catalog/kabelenesushchie_sistemy/filter/in_stock-is-y/cml2_manufacturer-is-a258d631-2c0f-11e4-9f40-000c297c437c/apply/"">Кабеленесущие системы</a></b>"" и ""<b><a href=""http://ros-elektro.ru/catalog/svetilniki/filter/in_stock-is-y/cml2_manufacturer-is-a258d631-2c0f-11e4-9f40-000c297c437c/apply/"">Светотехника</a></b>"" получают бонусы:<br>
<ul>
	<li>При достижении порога в <b>50 000 руб.</b> – бонус <b>2 %</b> от объема закупа.</li>
	<li>При достижении порога в <b>100 000 руб</b>. – бонус<b> 2,5 %</b> от объема закупа.</li>
	<li>При достижении порога в <b>200 000 руб.</b> – бонус <b>3 %</b> от объема закупа.</li>
</ul>
 <br>
 Максимальная сумма бонуса ограничена и составляет - 40 000 руб.<br>
 <br>
 Акционная программа распространяется на&nbsp;юридические лица, торговые организации СМО, СЩО.<br>
 <br>
 <b>
Итоги акции будут подведены </b><b>до 31 мая 2021 года.</b><br>
 Все подробности уточняйте у Вашего менеджера!<br>
<h2><span style=""font-size: 16pt; color: #2f3192;"">Категории товаров участвующих в акции:</span></h2>
<table cellpadding=""0"" cellspacing=""0"">
<tbody>
<tr>
	<td>
		 &nbsp;
	</td>
	<td>
		 &nbsp;
	</td>
	<td>
		<h3><span style=""font-size: 14pt;"">Кабеленесущие системы&nbsp;</span></h3>
	</td>
	<td>
		 &nbsp;
	</td>
	<td>
		 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;
	</td>
	<td>
		 &nbsp;
	</td>
	<td>
		<h3><span style=""font-size: 14pt;"">Светотехника</span></h3>
	</td>
</tr>
<tr>
	<td>
 <img width=""197"" alt=""ce410097aba9f32bff44d58a7d394eb7.png"" src=""/upload/medialibrary/d84/d845affa48425b0822fb1f84db034cf9.png"" height=""160"" title=""ce410097aba9f32bff44d58a7d394eb7.png"">
	</td>
	<td>
		 &nbsp; &nbsp; &nbsp;&nbsp;
	</td>
	<td>
 <a href=""https://ros-elektro.ru/catalog/kabelenesushchie_sistemy/kabel_kanaly_i_aksessuary/kabel_kanaly_i_aksessuary_iek/""></a> <br>
 <a href=""https://ros-elektro.ru/catalog/kabelenesushchie_sistemy/kabel_kanaly_i_aksessuary/kabel_kanaly_i_aksessuary_iek/""><span style=""color: #2f3192;"">Кабель-каналы и аксессуары IEK</span></a><br>
 <span style=""color: #2f3192;""> </span><span style=""color: #2f3192;""> </span><a href=""https://ros-elektro.ru/catalog/kabelenesushchie_sistemy/kabelnye_lotki_i_aksessuary/kabelnye_lotki_i_aksessuary_iek/""><span style=""color: #2f3192;"">Кабельные лотки и аксессуары IEK</span></a><br>
 <span style=""color: #2f3192;""> </span><span style=""color: #2f3192;""> </span><span style=""color: #2f3192;""><a href=""https://ros-elektro.ru/catalog/kabelenesushchie_sistemy/metallorukav_i_aksessuary/filter/cml2_manufacturer-is-a258d631-2c0f-11e4-9f40-000c297c437c/apply/"">Металлорукав для кабеля и аксессуары IEK</a>&nbsp;</span><br>
 <span style=""color: #2f3192;""> </span><span style=""color: #2f3192;""> </span><a href=""https://ros-elektro.ru/catalog/kabelenesushchie_sistemy/truba_gladkaya_gibkaya_pnd/truba_gladkaya_gibkaya_pnd_iek/""><span style=""color: #2f3192;"">Труба гладкая гибкая ПНД IEK</span></a><br>
 <span style=""color: #2f3192;""> </span><span style=""color: #2f3192;""> </span><a href=""https://ros-elektro.ru/catalog/kabelenesushchie_sistemy/truba_gofrirovannaya/filter/cml2_manufacturer-is-a258d631-2c0f-11e4-9f40-000c297c437c/apply/""><span style=""color: #2f3192;"">Гофрированная труба для кабеля IEK</span></a><br>
 <span style=""color: #2f3192;""> </span><span style=""color: #2f3192;""> </span><a href=""https://ros-elektro.ru/catalog/kabelenesushchie_sistemy/truba_zhestkaya_gladkaya/truba_zhestkaya_gladkaya_iek/""><span style=""color: #2f3192;"">Труба жесткая гладкая IEK</span></a><br>
 <span style=""color: #2f3192;""> </span><span style=""color: #2f3192;"">
		Т</span><a href=""https://ros-elektro.ru/catalog/kabelenesushchie_sistemy/truby_elektromontazhnye_stalnye_i_alyuminievye/""><span style=""color: #2f3192;"">рубы электромонтажные стальные и алюминиевые IEK</span></a><br>
 <span style=""color: #2f3192;""> </span><span style=""color: #2f3192;""> </span><span style=""color: #2f3192;""><a href=""https://ros-elektro.ru/catalog/kabelenesushchie_sistemy/klipsy_dyubeli_aksessuary_dlya_trub/klipsy_dyubeli_aksessuary_dlya_trub_iek/"">Клипсы, дюбели, аксессуары для труб IEK</a><br>
 </span><a href=""https://ros-elektro.ru/catalog/kabel_provod/provoda_sip_armatura_provoda_bez_izolyatsii/filter/cml2_manufacturer-is-a258d631-2c0f-11e4-9f40-000c297c437c/apply/"">Арматура для СИП&nbsp;</a><a href=""https://ros-elektro.ru/catalog/kabel_provod/provoda_sip_armatura_provoda_bez_izolyatsii/filter/cml2_manufacturer-is-a258d631-2c0f-11e4-9f40-000c297c437c/apply/"">IEK</a><br>
 <a href=""https://ros-elektro.ru/catalog/kabelenesushchie_sistemy/klipsy_dyubeli_aksessuary_dlya_trub/klipsy_dyubeli_aksessuary_dlya_trub_iek/""></a><a href=""https://ros-elektro.ru/catalog/kabel_provod/aksessuary_dlya_kabelya_mufty_plitka_lenta_ograditelnaya/filter/in_stock-is-y/cml2_manufacturer-is-a258d631-2c0f-11e4-9f40-000c297c437c/apply/"">Кабельные муфты IEK</a><br>
 <a href=""https://ros-elektro.ru/catalog/elektroustanovochnye_izdeliya/korobki_montazhnye/filter/in_stock-is-y/cml2_manufacturer-is-a258d631-2c0f-11e4-9f40-000c297c437c/apply/"">Коробки монтажные IEK</a><br>
 <br>
 <br>
	</td>
	<td>
		 &nbsp; &nbsp; &nbsp;&nbsp;
	</td>
	<td>
 <img width=""144"" alt=""750adef031a870a725e4513de869c472.png"" src=""/upload/medialibrary/455/455c1c5d8ecf5d62353f7dbf2a6fef77.png"" height=""165"" title=""750adef031a870a725e4513de869c472.png"">
	</td>
	<td>
		 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;
	</td>
	<td>
 <a href=""https://ros-elektro.ru/catalog/svetilniki/svetilniki_dlya_ofisov_i_administrativnykh_pomeshcheniy/filter/in_stock-is-y/cml2_manufacturer-is-a258d631-2c0f-11e4-9f40-000c297c437c/apply/""><span style=""color: #2f3192;"">Светильники для офисов и административных помещений IEK</span></a><br>
 <span style=""color: #2f3192;""> </span><span style=""color: #2f3192;""> </span><a href=""https://ros-elektro.ru/catalog/svetilniki/svetilniki_vlagozashchishchennye_dlya_obshchego_i_mestnogo_osveshcheniya/filter/in_stock-is-y/cml2_manufacturer-is-a258d631-2c0f-11e4-9f40-000c297c437c/apply/""><span style=""color: #2f3192;"">Светильники влагозащищенные для общего и местного освещения IEK</span></a><br>
 <span style=""color: #2f3192;""> </span><span style=""color: #2f3192;""> </span><a href=""https://ros-elektro.ru/catalog/svetilniki/svetilniki_dlya_zhilykh_pomeshcheniy/filter/in_stock-is-y/cml2_manufacturer-is-a258d631-2c0f-11e4-9f40-000c297c437c/apply/""><span style=""color: #2f3192;"">Светильники для жилых помещений IEK</span></a><br>
 <span style=""color: #2f3192;""> </span><span style=""color: #2f3192;""> </span><span style=""color: #2f3192;""><a href=""https://ros-elektro.ru/catalog/svetilniki/tochechnye_vstraivaemye_svetilniki/filter/cml2_manufacturer-is-a258d631-2c0f-11e4-9f40-000c297c437c/apply/"">Точечные светильники IEK</a></span><br>
 <span style=""color: #2f3192;""> </span><span style=""color: #2f3192;""> </span><a href=""https://ros-elektro.ru/catalog/svetilniki/svetodiodnaya_lenta_girlyandy/filter/in_stock-is-y/cml2_manufacturer-is-a258d631-2c0f-11e4-9f40-000c297c437c/apply/""><span style=""color: #2f3192;"">Светодиодная лента, гирлянды IEK</span></a><br>
 <span style=""color: #2f3192;""> </span><span style=""color: #2f3192;""> </span><a href=""https://ros-elektro.ru/catalog/svetilniki/svetilniki_tekhnicheskie_i_spetsialnogo_naznacheniya/filter/in_stock-is-y/cml2_manufacturer-is-a258d631-2c0f-11e4-9f40-000c297c437c/apply/""><span style=""color: #2f3192;"">Светильники технические и специального назначения IEK</span></a><br>
 <span style=""color: #2f3192;""> </span><span style=""color: #2f3192;""> </span><a href=""https://ros-elektro.ru/catalog/svetilniki/svetilniki_ulichnye_opory/filter/cml2_manufacturer-is-a258d631-2c0f-11e4-9f40-000c297c437c/apply/""><span style=""color: #2f3192;"">Светильники уличные, опоры IEK</span></a><br>
 <span style=""color: #2f3192;""> </span><span style=""color: #2f3192;""> </span><a href=""https://ros-elektro.ru/catalog/svetilniki/prozhektory/filter/in_stock-is-y/cml2_manufacturer-is-a258d631-2c0f-11e4-9f40-000c297c437c/apply/""><span style=""color: #2f3192;"">Прожекторы IEK</span></a><br>
 <span style=""color: #2f3192;""> </span><span style=""color: #2f3192;""> </span><a href=""https://ros-elektro.ru/catalog/svetilniki/fonari_perenosnye_svetilniki_elementy_pitaniya/filter/cml2_manufacturer-is-a258d631-2c0f-11e4-9f40-000c297c437c/apply/""><span style=""color: #2f3192;"">Фонари, переносные светильники, элементы питания</span></a><br>
 <span style=""color: #2f3192;""> </span><span style=""color: #2f3192;""> </span><span style=""color: #2f3192;""><a href=""https://ros-elektro.ru/catalog/svetilniki/upravlenie_osveshcheniem_datchiki_fotorele/filter/cml2_manufacturer-is-a258d631-2c0f-11e4-9f40-000c297c437c/apply/"">Управление освещением (датчики, фотореле IEK)</a>&nbsp;</span><br>
 <span style=""color: #2f3192;""> </span><span style=""color: #2f3192;""> </span><span style=""color: #2f3192;""><a href=""https://ros-elektro.ru/catalog/svetilniki/komplektuyushchie_dlya_svetilnikov_patrony_plafony_krepleniya_startery_transformatory_pra_izu/filter/cml2_manufacturer-is-a258d631-2c0f-11e4-9f40-000c297c437c/apply/"">Комплектующие для светильников (патроны, плафоны, крепления, стартеры, ПРА, ИЗУ</a>&nbsp;IEK</span><span style=""color: #2f3192;"">)<br>
 </span><br>
	</td>
</tr>
</tbody>
</table>
<blockquote>
 <span style=""font-size: 10pt;"">* Призовой фонд выплачивается через площадку электронных сертификатов gift.iekbonus.ru в виде подарочных</span><br>
 <span style=""font-size: 10pt;"">
	электронных сертификатов в магазины Спортмастер/Л’Этуаль/Детский мир и т. д. (из предложенного списка</span><br>
 <span style=""font-size: 10pt;"">
	сертификатов). Для получения бонуса победителю потребуется заполнить все поля анкеты и прикрепить скан\</span><br>
 <span style=""font-size: 10pt;"">
	фотографию своего гражданского паспорта (главной страницы и страницы с пропиской).</span>
</blockquote>
 <br>";html;aktsiya-iek-sezon-bonusov;500;;;/upload/iblock/533/533e0adc7d040be9b4369fefcbb949d3.jpg;;;;;;Y;;;;;;;;;
61387;Акция TDM ELECTRIC скидки, подарки и тур в Сербию!;61387;Y;16.06.2021 14:00:00;;/upload/iblock/a13/a13e56b4497b81837f3b298711863373.png;;html;/upload/iblock/fe2/fe298dbfc4467cd253e0b95ecfccd460.png;"<h2><span style=""color: #2f3192;"">Уважаемые клиенты!</span></h2>
 <span style=""color: #2f3192;""> </span>
<h2><span style=""color: #2f3192;"">TDM ELECTRIC запускает акцию для</span><span style=""color: #2f3192;"">&nbsp;строительных и строительно-монтажных организаций</span></h2>
 <span style=""font-size: 14pt;"">При единовременной покупке акционных товаров TDM ELECTRIC </span><b><span style=""font-size: 14pt;"">на сумму от 30 000 рублей</span></b><span style=""font-size: 14pt;""> в период с 15 июня по 15 августа 2021 г. действует специальное ценовое предложение - </span><b><span style=""font-size: 14pt;"">дополнительные скидки до 10%*.</span></b><br>
 <br>
 *Для юридических и физических лиц индивидуальные скидки и цены на все группы товаров TDM предоставляются в том же объёме, а также применяются дополнительные скидки на определенный товар в соответствии с <a target=""_blank"" href=""/upload/images/Товарные%20группы%20продукции%20ТМ%20TDM%20ELECTRIC.docx""><span style=""color: #2f3192;""><u><span style=""color: #2f3192;"">таблицей</span></u></span></a><span style=""color: #2f3192;""><u><span style=""color: #2f3192;"">.</span></u></span><br>
 <br>
<h3><span style=""color: #2f3192;"">Получайте подарки за закупку товаров ТДМ!</span></h3>
 <span style=""font-size: 14pt;"">За каждый <b>второй пакет закупок*</b>&nbsp;акционных товаров на <b>30 000 руб</b>. вы получаете дополнительный подарок от TDM ELECTRIC - сертификат на сумму <b>500 рублей</b> из списка магазинов на выбор:</span><br>
 <br>
 <br>
<table cellpadding=""1"" cellspacing=""1"">
<tbody>
<tr>
	<td>
		 &nbsp;<img width=""180"" alt=""5ace2ed3-266a-4a7a-9891-d2fb4222dccf.jpg"" src=""/upload/medialibrary/ff6/ff6d02901323c2ce125ff5f25994c7b6.jpg"" height=""120"" title=""5ace2ed3-266a-4a7a-9891-d2fb4222dccf.jpg"">
	</td>
	<td>
		 &nbsp;
	</td>
	<td>
		 &nbsp;<img width=""190"" alt=""12134.png"" src=""/upload/medialibrary/79b/79bdcaaa0fa9817ff746776b57daa041.png"" height=""120"" title=""12134.png"">
	</td>
	<td>
		 &nbsp;
	</td>
	<td>
		 &nbsp;<img width=""197"" alt=""5172836228.jpg"" src=""/upload/medialibrary/9c9/9c98fff962d91fd0b4a66e75024771ba.jpg"" height=""125"" title=""5172836228.jpg"">
	</td>
	<td>
		 &nbsp;
	</td>
	<td>
		 &nbsp;<img width=""192"" alt=""6255579173.jpg"" src=""/upload/medialibrary/f30/f30c4d6cb3d034114929ca438b9dbeac.jpg"" height=""120"" title=""6255579173.jpg"">
	</td>
</tr>
<tr>
	<td style=""text-align: center;"">
		 &nbsp;Перекресток
	</td>
	<td style=""text-align: center;"">
		 &nbsp; &nbsp; &nbsp;&nbsp;
	</td>
	<td style=""text-align: center;"">
		 &nbsp; &nbsp; Пятерочка
	</td>
	<td style=""text-align: center;"">
		 &nbsp; &nbsp; &nbsp;&nbsp;
	</td>
	<td style=""text-align: center;"">
		 &nbsp; &nbsp; 585 Золотой
	</td>
	<td style=""text-align: center;"">
		 &nbsp; &nbsp; &nbsp;&nbsp;
	</td>
	<td style=""text-align: center;"">
		 &nbsp; &nbsp; Связной
	</td>
</tr>
<tr>
	<td colspan=""1"" style=""text-align: center;"">
		 &nbsp;
	</td>
	<td style=""text-align: center;"">
		 &nbsp;
	</td>
	<td colspan=""1"" style=""text-align: center;"">
		 &nbsp;
	</td>
	<td style=""text-align: center;"">
		 &nbsp;
	</td>
	<td colspan=""1"" style=""text-align: center;"">
		 &nbsp;
	</td>
	<td style=""text-align: center;"">
		 &nbsp;
	</td>
	<td colspan=""1"" style=""text-align: center;"">
		 &nbsp;
	</td>
</tr>
<tr>
	<td colspan=""1"" style=""text-align: center;"">
		 &nbsp;<img width=""185"" alt=""7774977591.jpg"" src=""/upload/medialibrary/54c/54c2982820d7716cb8390a9f52e738b5.jpg"" height=""120"" title=""7774977591.jpg"">
	</td>
	<td style=""text-align: center;"">
		 &nbsp;
	</td>
	<td colspan=""1"" style=""text-align: center;"">
		 &nbsp;<img width=""189"" alt=""DM_500.png"" src=""/upload/medialibrary/2ba/2baf56a7def86b67057b83ea2cbee123.png"" height=""120"" title=""DM_500.png"">
	</td>
	<td style=""text-align: center;"">
		 &nbsp;
	</td>
	<td colspan=""1"" style=""text-align: center;"">
		 &nbsp;<img width=""204"" alt=""lbSpB4Uq_2E.jpg"" src=""/upload/medialibrary/1a2/1a2262aa9610f5a48fc607e6cc77789f.jpg"" height=""120"" title=""lbSpB4Uq_2E.jpg"">
	</td>
	<td style=""text-align: center;"">
		 &nbsp;
	</td>
	<td colspan=""1"" style=""text-align: center;"">
		 &nbsp;<img width=""190"" alt=""SHablon-kollazhej-dlya-Mancave-kopiya-kopiya-kopiya-21_1612775350-1280x640.jpg"" src=""/upload/medialibrary/3e7/3e79fc3307d4c4d3da72544ebf722775.jpg"" height=""120"" title=""SHablon-kollazhej-dlya-Mancave-kopiya-kopiya-kopiya-21_1612775350-1280x640.jpg"">
	</td>
</tr>
<tr>
	<td colspan=""1"" style=""text-align: center;"">
		 &nbsp; &nbsp; &nbsp; &nbsp;Л’Этуаль
	</td>
	<td style=""text-align: center;"">
		 &nbsp;
	</td>
	<td colspan=""1"" style=""text-align: center;"">
		 &nbsp; &nbsp; Детский Мир
	</td>
	<td style=""text-align: center;"">
		 &nbsp;
	</td>
	<td colspan=""1"" style=""text-align: center;"">
		 &nbsp; &nbsp; Магнит Косметик
	</td>
	<td style=""text-align: center;"">
		 &nbsp;
	</td>
	<td colspan=""1"" style=""text-align: center;"">
		 &nbsp; &nbsp; Спортмастер
	</td>
</tr>
</tbody>
</table>
 <br>
 *Один пакет равен 30 000 рублей.<br>
 Сертификаты выдаются по принципу 2 Пакета (заполненная анкета) - 1 сертификат.<br>
 Сертификаты выдаются после подведения итогов акции.<br>
 <br>
<h3><span style=""color: #2f3192;"">Возможность отправиться в туристическое путешествие в Сербию!</span></h3>
 <span style=""font-size: 14pt;"">Клиенты, закупившие аукционной продукции на <b>2,5 млн руб. суммарно</b> за весь период проведения акции получают <br>
 <b>1 путевку в Сербию</b>*!<br>
 </span><br>
 <img width=""1024"" alt=""Serbia-Belgrade-ships-pier-river-houses-city_3840x1200.jpg"" src=""/upload/medialibrary/567/567ff2403427f7a678230e17cc85c22e.jpg"" height=""320"" title=""Serbia-Belgrade-ships-pier-river-houses-city_3840x1200.jpg""><br>
 ⠀<br>
 <span style=""font-size: 12pt;"">Сербия - такая близкая славянам и одновременно такая загадочная, неизменно влечёт к себе туристов в поисках самых разных впечатлений.</span><br>
 <br>
 Сербия имеет неповторимый колорит. Старинные монастыри, крепости, времен византийской империи, минеральные источники и история, полная трагических событий, — Сербии есть, что рассказать и чем удивить своих гостей. Эта страна полна величественных мест, которые вы с удовольствием для себя откроете во время нашего совместного путешествия. <br>
 <br>
 И лучшим местом старта нашей поездки по этой&nbsp;стране, конечно же, станет ее столица -&nbsp; Белград.<br>
 Белград - один из древнейших городов Европы и самый крупный город на Балканах, его история насчитывает более двух тысяч лет!&nbsp; Это центр сербской культуры, наполненный динамикой, монументальной архитектурой и осязаемой историей. Несмотря на все исторические потрясения, Белград имеет лёгкий нрав и традиционное балканское очарование.<br>
 <br>
 Сегодня это современный европейский город с лучшей ночной жизнью в Европе. В городе много интересных мест для отдыха, пабов, баров, ресторанов и ночных клубов, оживающих с приходом темноты.&nbsp;<br>
 <br>
 <img width=""400"" alt=""29619.jpg"" src=""/upload/medialibrary/a3b/a3bf40c2d1895a6f4455a841e57b570f.jpg"" height=""267"" title=""29619.jpg"">&nbsp;&nbsp;&nbsp;<img width=""381"" alt=""big_0098.jpg"" src=""/upload/medialibrary/434/434af62e11afd8094c4f2c881e77fe63.jpg"" height=""267"" title=""big_0098.jpg"">&nbsp; &nbsp;<img width=""402"" alt=""big_534534534.jpg"" src=""/upload/medialibrary/845/84551b3ec4295fc9b950af4131c60842.jpg"" height=""267"" title=""big_534534534.jpg""><br>
 <br>
 Но, главную ценность представляют здесь люди. Доброта и радушие сербов являются одной из главных особенностей страны. Туристов влечет в эту удивительную страну не только чистейший воздух, девственная природа и чудесные монастыри, но и человеческие, а не коммерческие, взаимоотношения между людьми.
<p>
	 Давайте, вместе для себя откроем Сербию!
</p>
 <br>
 <br>
 &nbsp; *Поездка состоится в середине осени 2021 года.&nbsp;Период призового путешествия устанавливается Организатором акции и переносу не подлежит.<br>";html;aktsiya;500;;[];;;;;;;Y;;;;;;;;;
64007;Кабель, провод;64007;N;;;/upload/iblock/ae4/ae47fd64ad6896564990bbb9784eab61.jpg;;text;;;text;ekaterinbur;500;Кабель, провод;"{""CLASS_ID"":""CondGroup"",""DATA"":{""All"":""AND"",""True"":""True""},""CHILDREN"":{""1"":{""CLASS_ID"":""CondIBProp:27:291"",""DATA"":{""logic"":""Equal"",""value"":215}}}}";/upload/iblock/2b6/2b65c49b9ecac73bbaec9f3c3da75a4f.jpg;;;;;;;;;;;;;;;
